ID,French1,British1,Portuguese1,Spanish1,Russian1,Austrian1,Prussian1,Commander1,LineInfantry1,LightInfantry1,GrenadierInfantry1,YoungGuard1,OldGuardInfantry1,MilitiaInfantry1,FootArtillery1,GuardFootArtillery1,HorseArtillery1,GuardHorseArtillery1,LightCavalry1,LightLancerCavalry1,GuardLightCavalry1,HeavyCavalry1,HeavyCuirassierCavalry1,GuardHeavyCavalry1,RifleLightInfantry1,GuardGrenadierInfantry1,RocketBattery1,GuardLightInfantry1,MilitiaLancerCavalry1,CossackCavalry1,GrenzerInfantry1,ReserveInfantry1,FieldWorks1,Castles1,VictoryPointsOnSide1,VictoryPointsToWin1,French2,British2,Portuguese2,Spanish2,Russian2,Austrian2,Prussian2,Commander2,LineInfantry2,LightInfantry2,GrenadierInfantry2,YoungGuard2,OldGuardInfantry2,MilitiaInfantry2,FootArtillery2,GuardFootArtillery2,HorseArtillery2,GuardHorseArtillery2,LightCavalry2,LightLancerCavalry2,GuardLightCavalry2,HeavyCavalry2,HeavyCuirassierCavalry2,GuardHeavyCavalry2,RifleLightInfantry2,GuardGrenadierInfantry2,RocketBattery2,GuardLightInfantry2,MilitiaLancerCavalry2,CossackCavalry2,GrenzerInfantry2,ReserveInfantry2,FieldWorks2,Castles2,VictoryPointsOnSide2,VictoryPointsToWin2,CommandCards1,CommandCards2,TacticianCards1,TacticianCards2,MoveFirst1,MoveFirst2,1Won,GuerrillaRule1,GuerrillaRule2,GuerrillaCounter1,GuerrillaCounter2,MotherRussiaRule1,MotherRussiaRule2,MotherRussiaNoSaber1,MotherRussiaNoSaber2,MotherRussiaNoCavalry1,MotherRussiaNoCavalry2,IronWillCounter1,IronWillCounter2
6846,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6856,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6866,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6876,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6886,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6896,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6906,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6916,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6926,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6936,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6946,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6956,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6966,0,0,0,1,0,0,0,3,9,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2,7,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,6,0,1,0.22,1,0,1,0,0,0,0,0,0,0,0,0
6976,0,0,0,1,0,0,0,3,9,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2,7,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,6,0,1,0.22,1,0,1,0,0,0,0,0,0,0,0,0
6986,0,0,0,1,0,0,0,3,9,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2,7,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,6,0,1,0.22,1,0,1,0,0,0,0,0,0,0,0,0
6409,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6419,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6429,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6439,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6449,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6559,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6569,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6579,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6589,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6599,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6609,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6619,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6629,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6639,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6649,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6659,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6819,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6829,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6839,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6849,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6859,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6869,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6879,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6889,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6899,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6909,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6919,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6929,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6939,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6949,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6959,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,1,0,0.53,0,1,0,1,0,0,0,0,0,0,0,0
6969,0,0,0,1,0,0,0,3,9,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2,7,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,6,0,1,0.22,1,0,1,0,0,0,0,0,0,0,0,0
6979,0,0,0,1,0,0,0,3,9,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2,7,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,6,0,1,0.22,1,0,1,0,0,0,0,0,0,0,0,0
6989,0,0,0,1,0,0,0,3,9,1,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,0,0,2,7,3,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,2,6,0,1,0.22,1,0,1,0,0,0,0,0,0,0,0,0
6417,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6427,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6437,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6447,1,0,0,0,0,0,0,2,8,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,7,1,0,0,0,0,1,0,1,0,2,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,6,5,6,4,6,0,1,0.43,0,0,0,0,0,0,0,0,0,0,0,0
6557,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6567,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6577,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6587,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6597,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6607,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,2,5,0,1,0.17,1,0,1,0,0,0,0,0,0,0,0,0
6617,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6627,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6637,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6647,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6657,1,0,0,0,0,0,0,3,6,2,0,0,0,1,2,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,5,0,2,0,0,1,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,2,1,0,0.83,0,1,0,1,0,0,0,0,0,0,0,0
6817,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6827,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6837,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6847,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6857,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
6867,0,0,0,1,0,0,0,3,6,2,2,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,3,10,2,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,3,3,0,1,0.47,1,0,1,0,0,0,0,0,0,0,0,0
